2008	948	9	0.146953		2008	948	10	0.150926		2008	948	11	0.145398		2008	948	12	0.13848		
2008	1979	9	0.126554		2008	1979	10	0.122025		2008	1979	11	0.111117		2008	1979	12	0.129948		
2008	294	9	0.150982		2008	294	10	0.149922		2008	294	11	0.150695		2008	294	12	0.160686		
2008	810	9	0.0622206		2008	810	10	0.0680075		2008	810	11	0.0654516		2008	810	12	0.0686522		
2008	141	9	0.315444		2008	141	10	0.342539		2008	141	11	0.31896		2008	141	12	0.319142		
2008	1972	9	0.416585		2008	1972	10	0.433435		2008	1972	11	0.41321		2008	1972	12	0.420398		
2008	465	9	0.265785		2008	465	10	0.293384		2008	465	11	0.266716		2008	465	12	0.269588		
2008	5412	9	0.16958		2008	5412	10	0.177773		2008	5412	11	0.166997		2008	5412	12	0.168035		
810	943	9	0.229372		810	943	10	0.23942		810	943	11	0.230831		810	943	12	0.226705		
810	1589	9	0.295864		810	1589	10	0.298743		810	1589	11	0.309309		810	1589	12	0.302876		
810	948	9	0.184331		810	948	10	0.178761		810	948	11	0.168666		810	948	12	0.176514		
810	1979	9	0.158078		810	1979	10	0.141486		810	1979	11	0.140178		810	1979	12	0.166714		
810	294	9	0.185879		810	294	10	0.169384		810	294	11	0.179755		810	294	12	0.211935		
810	2008	9	0.0654163		810	2008	10	0.0607367		810	2008	11	0.058569		810	2008	12	0.0727615		
810	141	9	0.276816		810	141	10	0.293127		810	141	11	0.280936		810	141	12	0.290684		
810	1972	9	0.373545		810	1972	10	0.381433		810	1972	11	0.380962		810	1972	12	0.384038		
810	465	9	0.224064		810	465	10	0.239523		810	465	11	0.236449		810	465	12	0.228638		
810	5412	9	0.109734		810	5412	10	0.121176		810	5412	11	0.114078		810	5412	12	0.116053		
141	943	9	0.329101		141	943	10	0.319309		141	943	11	0.332413		141	943	12	0.342989		
141	1589	9	0.527707		141	1589	10	0.516285		141	1589	11	0.530296		141	1589	12	0.559496		
141	948	9	0.353383		141	948	10	0.333994		141	948	11	0.350989		141	948	12	0.367877		
141	1979	9	0.241609		141	1979	10	0.205699		141	1979	11	0.222051		141	1979	12	0.21943		
141	294	9	0.380501		141	294	10	0.334848		141	294	11	0.35283		141	294	12	0.359835		
141	2008	9	0.320092		141	2008	10	0.324261		141	2008	11	0.326568		141	2008	12	0.356211		
141	810	9	0.270547		141	810	10	0.269397		141	810	11	0.2807		141	810	12	0.298759		
141	1972	9	0.135648		141	1972	10	0.136551		141	1972	11	0.149632		141	1972	12	0.146691		
141	465	9	0.0941772		141	465	10	0.0860882		141	465	11	0.0881815		141	465	12	0.0919056		
141	5412	9	0.201303		141	5412	10	0.192847		141	5412	11	0.194938		141	5412	12	0.209312		
1972	943	9	0.426183		1972	943	10	0.419107		1972	943	11	0.45597		1972	943	12	0.436555		
1972	1589	9	0.617187		1972	1589	10	0.60439		1972	1589	11	0.633022		1972	1589	12	0.651362		
1972	948	9	0.442283		1972	948	10	0.433271		1972	948	11	0.470906		1972	948	12	0.461443		
1972	1979	9	0.31864		1972	1979	10	0.300792		1972	1979	11	0.322438		1972	1979	12	0.331749		
1972	294	9	0.459051		1972	294	10	0.428189		1972	294	11	0.453131		1972	294	12	0.472559		
1972	2008	9	0.406098		1972	2008	10	0.41702		1972	2008	11	0.436519		1972	2008	12	0.443656		
1972	810	9	0.358628		1972	810	10	0.377289		1972	810	11	0.387507		1972	810	12	0.397491		
1972	141	9	0.144775		1972	141	10	0.12968		1972	141	11	0.153598		1972	141	12	0.150527		
1972	465	9	0.173309		1972	465	10	0.182492		1972	465	11	0.191933		1972	465	12	0.178198		
1972	5412	9	0.290013		1972	5412	10	0.302874		1972	5412	11	0.314337		1972	5412	12	0.303762		
465	943	9	0.245948		465	943	10	0.261357		465	943	11	0.274169		465	943	12	0.273203		
465	1589	9	0.447642		465	1589	10	0.472621		465	1589	11	0.469533		465	1589	12	0.484639		
465	948	9	0.273737		465	948	10	0.288313		465	948	11	0.292962		465	948	12	0.307527		
465	1979	9	0.177724		465	1979	10	0.170713		465	1979	11	0.186966		465	1979	12	0.176126		
465	294	9	0.316195		465	294	10	0.300723		465	294	11	0.325846		465	294	12	0.321498		
465	2008	9	0.289635		465	2008	10	0.283862		465	2008	11	0.301458		465	2008	12	0.314644		
465	810	9	0.227773		465	810	10	0.233551		465	810	11	0.254154		465	810	12	0.256353		
465	141	9	0.100036		465	141	10	0.102182		465	141	11	0.0944614		465	141	12	0.10752		
465	1972	9	0.185751		465	1972	10	0.178978		465	1972	11	0.189543		465	1972	12	0.190615		
465	5412	9	0.159273		465	5412	10	0.157862		465	5412	11	0.159853		465	5412	12	0.166008		
412	943	9	0.185263		412	943	10	0.191052		412	943	11	0.192618		412	943	12	0.196815		
412	1589	9	0.369992		412	1589	10	0.382667		412	1589	11	0.372382		412	1589	12	0.385507		
412	948	9	0.198565		412	948	10	0.199294		412	948	11	0.199345		412	948	12	0.190914		
412	1979	9	0.13364		412	1979	10	0.144926		412	1979	11	0.136203		412	1979	12	0.146379		
412	294	9	0.266211		412	294	10	0.269189		412	294	11	0.260297		412	294	12	0.275504		
412	2008	9	0.18826		412	2008	10	0.176919		412	2008	11	0.181913		412	2008	12	0.184994		
412	810	9	0.126223		412	810	10	0.130219		412	810	11	0.148889		412	810	12	0.147567		
412	141	9	0.191015		412	141	10	0.191261		412	141	11	0.186368		412	141	12	0.200405		
412	1972	9	0.285796		412	1972	10	0.283176		412	1972	11	0.29142		412	1972	12	0.292812		
412	465	9	0.139692		412	465	10	0.140182		412	465	11	0.145003		412	465	12	0.141978		
;

param c := 
943	1589	9	1135.02		943	1589	10	1166.08		943	1589	11	1188.51		943	1589	12	1120.26		
943	948	9	460.142		943	948	10	426.212		943	948	11	441.9		943	948	12	450.617		
943	1979	9	1713.22		943	1979	10	1727.71		943	1979	11	1701.97		943	1979	12	1757.32		
943	294	9	1854.62		943	294	10	1860.54		943	294	11	1862.41		943	294	12	1934.88		
943	2008	9	1013.11		943	2008	10	1050.53		943	2008	11	1045.72		943	2008	12	1048.34		
943	810	9	1181.4		943	810	10	1163.4		943	810	11	1219.23		943	810	12	1282.47		
943	141	9	1807.55		943	141	10	1806.61		943	141	11	1858.47		943	141	12	1866.17		
943	1972	9	2405		943	1972	10	2352.95		943	1972	11	2410.31		943	1972	12	2443.96		
943	465	9	1464.11		943	465	10	1487.43		943	465	11	1509.62		943	465	12	1534.39		
943	5412	9	1196.78		943	5412	10	1175.45		943	5412	11	1160.67		943	5412	12	1218.44		
1589	943	9	1196.48		1589	943	10	1202.88		1589	943	11	1181.37		1589	943	12	1177.81		
1589	948	9	905.792		1589	948	10	909.49		1589	948	11	866.466		1589	948	12	908.453		
1589	1979	9	2077.72		1589	1979	10	2093.88		1589	1979	11	2058.42		1589	1979	12	2112.93		
1589	294	9	2158.53		1589	294	10	2174.89		1589	294	11	2112.8		1589	294	12	2181.1		
1589	2008	9	1413.84		1589	2008	10	1414.37		1589	2008	11	1363.86		1589	2008	12	1471.52		
1589	810	9	1603.58		1589	810	10	1643.27		1589	810	11	1528.02		1589	810	12	1669.73		
1589	141	9	2677.16		1589	141	10	2682.42		1589	141	11	2678.68		1589	141	12	2715.52		
1589	1972	9	3254.96		1589	1972	10	3216.27		1589	1972	11	3261.93		1589	1972	12	3301.01		
1589	465	9	2392.09		1589	465	10	2416.18		1589	465	11	2368.05		1589	465	12	2385.93		
1589	5412	9	1924.33		1589	5412	10	1901.74		1589	5412	11	1936.12		1589	5412	12	1921.89		
948	943	9	415.248		948	943	10	443.844		948	943	11	436.226		948	943	12	446.311		
948	1589	9	973.814		948	1589	10	941.698		948	1589	11	896.377		948	1589	12	965.375		
948	1979	9	1414.88		948	1979	10	1431.72		948	1979	11	1390.26		948	1979	12	1460.65		
948	294	9	1530.62		948	294	10	1527.22		948	294	11	1539.88		948	294	12	1622.58		
948	2008	9	707.191		948	2008	10	736.599		948	2008	11	736.032		948	2008	12	736.657		
948	810	9	875.48		948	810	10	926.039		948	810	11	938.224		948	810	12	973.973		
948	141	9	1791.95		948	141	10	1790.74		948	141	11	1838.87		948	141	12	1818.44		
948	1972	9	2389.4		948	1972	10	2337.09		948	1972	11	2390.71		948	1972	12	2396.24		
948	465	9	1479.67		948	465	10	1516.37		948	465	11	1494.95		948	465	12	1484.3		
948	5412	9	1031.64		948	5412	10	1021.06		948	5412	11	1004.75		948	5412	12	1059.37		
1979	943	9	1685.41		1979	943	10	1698.27		1979	943	11	1697.48		1979	943	12	1650.36		
1979	1589	9	1965.55		1979	1589	10	2104.48		1979	1589	11	2093.9		1979	1589	12	2083.37		
1979	948	9	1419.07		1979	948	10	1452		1979	948	11	1377.48		1979	948	12	1367.69		
1979	294	9	774.147		1979	294	10	790.821		1979	294	11	748.451		1979	294	12	753.7		
1979	2008	9	632.998		1979	2008	10	649.463		1979	2008	11	609.424		1979	2008	12	626.639		
1979	810	9	794.57		1979	810	10	786.819		1979	810	11	786.005		1979	810	12	810.644		
1979	141	9	1331.06		1979	141	10	1391.36		1979	141	11	1353.64		1979	141	12	1465.08		
1979	1972	9	1739.48		1979	1972	10	1778.47		1979	1972	11	1842.46		1979	1972	12	1866.14		
1979	465	9	1071.43		1979	465	10	1114.58		1979	465	11	1118.86		1979	465	12	1160.66		
1979	5412	9	682.925		1979	5412	10	686.242		1979	5412	11	678.757		1979	5412	12	695.546		
294	943	9	1891.45		294	943	10	1938.94		294	943	11	1920.48		294	943	12	1874.97		
294	1589	9	2104.17		294	1589	10	2162		294	1589	11	2140.4		294	1589	12	2146.92		
294	948	9	1558.09		294	948	10	1644.76		294	948	11	1605.17		294	948	12	1567.71		
294	1979	9	729.708		294	1979	10	731.211		294	1979	11	727.669		294	1979	12	755.962		
294	2008	9	782.596		294	2008	10	828.867		294	2008	11	820.834		294	2008	12	837.267		
294	810	9	1051.52		294	810	10	996.239		294	810	11	1022.86		294	810	12	1065.67		
294	141	9	2063.5		294	141	10	2103.56		294	141	11	2113.93		294	141	12	2177		
294	1972	9	2507.21		294	1972	10	2554.4		294	1972	11	2542.58		294	1972	12	2567.23		
294	465	9	1789.89		294	465	10	1837.32		294	465	11	1833.89		294	465	12	1908.69		
294	5412	9	1315.02		294	5412	10	1342.6		294	5412	11	1322.63		294	5412	12	1368.88		
2008	943	9	1082.46		2008	943	10	1136.35		2008	943	11	1087.33		2008	943	12	1045.16		
2008	1589	9	1388.98		2008	1589	10	1433.65		2008	1589	11	1507.97		2008	1589	12	1412.64		
2008	948	9	777.835		2008	948	10	794.983		2008	948	11	771.036		2008	948	12	745.593		
2008	1979	9	707.504		2008	1979	10	696.62		2008	1979	11	654.232		2008	1979	12	722.361		
2008	294	9	832.298		2008	294	10	813.804		2008	294	11	826.211		2008	294	12	867.545		
2008	810	9	347.558		2008	810	10	356.111		2008	810	11	351.398		2008	810	12	365.134		
2008	141	9	1764.71		2008	141	10	1855.72		2008	141	11	1767.74		2008	141	12	1766.44		
2008	1972	9	2364.19		2008	1972	10	2402.07		2008	1972	11	2318.76		2008	1972	12	2344.24		
2008	465	9	1493.13		2008	465	10	1589.48		2008	465	11	1486.89		2008	465	12	1498.13		
2008	5412	9	894.947		2008	5412	10	928.775		2008	5412	11	884.059		2008	5412	12	888.718		
810	943	9	1185.43		810	943	10	1228.04		810	943	11	1217.1		810	943	12	1174.47		
810	1589	9	1611.33		810	1589	10	1614.53		810	1589	11	1668.19		810	1589	12	1626.56		
810	948	9	964.507		810	948	10	944.21		810	948	11	900.81		810	948	12	938.236		
810	1979	9	864.612		810	1979	10	807.979		810	1979	11	799.583		810	1979	12	873.831		
810	294	9	1000.7		810	294	10	925.163		810	294	11	971.562		810	294	12	1104.93		
810	2008	9	349.497		810	2008	10	330.114		810	2008	11	320.169		810	2008	12	381.067		
810	141	9	1517.12		810	141	10	1572.53		810	141	11	1526.7		810	141	12	1563.2		
810	1972	9	2071.08		810	1972	10	2103.14		810	1972	11	2098.66		810	1972	12	2106.94		
810	465	9	1235.47		810	465	10	1284.86		810	465	11	1278.82		810	465	12	1245.5		
810	5412	9	575.571		810	5412	10	622.895		810	5412	11	593.495		810	5412	12	602.151		
141	943	9	1751.51		141	943	10	1726.88		141	943	11	1770.57		141	943	12	1829.2		
141	1589	9	2815.94		141	1589	10	2754.36		141	1589	11	2820.13		141	1589	12	2955.25		
141	948	9	1880.6		141	948	10	1796.23		141	948	11	1871.17		141	948	12	1939.9		
141	1979	9	1356.39		141	1979	10	1320.32		141	1979	11	1383.06		141	1979	12	1385.07		
141	294	9	2112.53		141	294	10	2039.19		141	294	11	2108.81		141	294	12	2177.54		
141	2008	9	1793.53		141	2008	10	1802.76		141	2008	11	1817.63		141	2008	12	1938.68		
141	810	9	1511.96		141	810	10	1501.5		141	810	11	1554.2		141	810	12	1627.84		
141	1972	9	733.114		141	1972	10	742.84		141	1972	11	840.098		141	1972	12	778.889		
141	465	9	509.881		141	465	10	472.087		141	465	11	482.108		141	465	12	501.088		
141	5412	9	1157.27		141	5412	10	1116.29		141	5412	11	1130.5		141	5412	12	1188.52		
1972	943	9	2286.29		1972	943	10	2275.86		1972	943	11	2440.76		1972	943	12	2377.1		
1972	1589	9	3346.94		1972	1589	10	3257.53		1972	1589	11	3410.06		1972	1589	12	3480.93		
1972	948	9	2419.51		1972	948	10	2343.08		1972	948	11	2509.62		1972	948	12	2487.8		
1972	1979	9	1762.86		1972	1979	10	1699.06		1972	1979	11	1777.17		1972	1979	12	1822.95		
1972	294	9	2525.22		1972	294	10	2414.21		1972	294	11	2503.49		1972	294	12	2615.1		
1972	2008	9	2314.68		1972	2008	10	2336.79		1972	2008	11	2404.06		1972	2008	12	2445.96		
1972	810	9	2045.39		1972	810	10	2084.37		1972	810	11	2136.43		1972	810	12	2197.17		
1972	141	9	776.516		1972	141	10	723.84		1972	141	11	814.004		1972	141	12	800.962		
1972	465	9	983.8		1972	465	10	987.683		1972	465	11	1030.89		1972	465	12	995.399		
1972	5412	9	1693.24		1972	5412	10	1708.22		1972	5412	11	1765.17		1972	5412	12	1739.71		
465	943	9	1280.6		465	943	10	1344.9		465	943	11	1396.27		465	943	12	1413.21		
465	1589	9	2354.99		465	1589	10	2450.57		465	1589	11	2450.76		465	1589	12	2544.06		
465	948	9	1421.44		465	948	10	1483.76		465	948	11	1513.38		465	948	12	1563.97		
465	1979	9	1149.01		465	1979	10	1113.95		465	1979	11	1176.82		465	1979	12	1143.09		
465	294	9	1902.13		465	294	10	1837.06		465	294	11	1937.36		465	294	12	1951.22		
465	2008	9	1523.84		465	2008	10	1573.53		465	2008	11	1585.49		465	2008	12	1628.77		
465	810	9	1272.85		465	810	10	1291.63		465	810	11	1383.77		465	810	12	1389.43		
465	141	9	533.463		465	141	10	542.504		465	141	11	510.648		465	141	12	563.525		
465	1972	9	1032.52		465	1972	10	1022.47		465	1972	11	1044.73		465	1972	12	1051.32		
465	5412	9	921.222		465	5412	10	909.923		465	5412	11	924.25		465	5412	12	946.538		
412	943	9	977.226		412	943	10	1008.29		412	943	11	1015.32		412	943	12	1031.54		
412	1589	9	1940.49		412	1589	10	1983.8		412	1589	11	1945.26		412	1589	12	2017.71		
412	948	9	1017.62		412	948	10	1021.19		412	948	11	1022.4		412	948	12	986.971		
412	1979	9	733.492		412	1979	10	782.98		412	1979	11	746.878		412	1979	12	789.513		
412	294	9	1448.73		412	294	10	1468.82		412	294	11	1431.79		412	294	12	1496.84		
412	2008	9	986.919		412	2008	10	961.04		412	2008	11	961.559		412	2008	12	991.902		
412	810	9	675.22		412	810	10	692.765		412	810	11	771.693		412	810	12	765.256		
412	141	9	1058.71		412	141	10	1054.75		412	141	11	1037.86		412	141	12	1092.61		
412	1972	9	1617.65		412	1972	10	1617.7		412	1972	11	1634.47		412	1972	12	1642.34		
412	465	9	743.98		412	465	10	777.97		412	465	11	803.071		412	465	12	760.956		
;

